channel,time_units,distribution,ci_hi,ci_lo,mean,is_int_time_unit
display,5.4,posterior,0.089243733408993,7.439582560324076e-10,0.017155815843903584,False
display,5.4,prior,0.7554714225237434,2.204335938014351e-08,0.16392095048987113,False
display,5.6000000000000005,posterior,0.08160377491007031,3.415527511863588e-10,0.015928481636753603,False
display,5.6000000000000005,prior,0.7476659586869748,1.1473646334108158e-08,0.15891285589148488,False
display,5.800000000000001,posterior,0.07461785647851583,1.5680756435605955e-10,0.014825395247603453,False
display,5.800000000000001,prior,0.7399411414029694,5.9720790343687655e-09,0.15419207851088687,False
display,6.0,posterior,0.0682299871695825,7.199067262775835e-11,0.01383104953763278,True
display,6.0,prior,0.732296137414257,3.1084940618124828e-09,0.14973480089497113,True
display,6.2,posterior,0.062388969302220515,3.305106471479073e-11,0.012932205234491592,False
display,6.2,prior,0.724730122072886,1.6179866868333949e-09,0.14551978954769298,False
display,6.4,posterior,0.05704798811805723,1.5173811292722954e-11,0.012117513816793886,False
display,6.4,prior,0.7172422792514644,8.421709370463332e-10,0.1415280496510667,False
display,6.6000000000000005,posterior,0.05216423656879802,6.966327761681948e-12,0.011377210270261987,False
display,6.6000000000000005,prior,0.7098318012551217,4.3835499430548056e-10,0.1377425340687688,False
display,6.800000000000001,posterior,0.04769857222477843,3.1982553136042674e-12,0.010702861499190064,False
display,6.800000000000001,prior,0.7024978887343797,2.2816659895997023e-10,0.13414789691685583,False
display,7.0,posterior,0.04361520355484374,1.468325554639672e-12,0.010087159318279014,True
display,7.0,prior,0.6952397505989237,1.187622940690233e-10,0.13073028392203298,True
display,7.2,posterior,0.039881403063138615,6.7411126628451e-13,0.009523749344097882,False
display,7.2,prior,0.6880566039322646,6.181665268823886e-11,0.12747715330094228,False
display,7.4,posterior,0.036467244983643766,3.094858622723665e-13,0.00900708894232615,False
display,7.4,prior,0.6809476739072828,3.2176054380047146e-11,0.12437712208418349,False
display,7.6000000000000005,posterior,0.033345365430122814,1.420855932197628e-13,0.008532328805174155,False
display,7.6000000000000005,prior,0.6739121937026453,1.674790481085942e-11,0.121419833750913,False
display,7.800000000000001,posterior,0.030490743079119295,6.523178699885429e-14,0.008095213834978042,False
display,7.800000000000001,prior,0.666949404420085,8.717432090107727e-12,0.11859584378999435,False
display,8.0,posterior,0.02788049862821305,2.99480471481616e-14,0.007691999870525658,True
display,8.0,prior,0.6600585550025366,4.537504330785536e-12,0.1158965204042691,True
display,8.200000000000001,posterior,0.025493711422225732,1.3749209876163265e-14,0.007319383468610342,False
display,8.200000000000001,prior,0.6532389021531169,2.3618152434242972e-12,0.1133139580579477,False
display,8.4,posterior,0.023311251777664035,6.312290471455378e-15,0.006974442487012048,False
display,8.4,prior,0.6464897102549428,1.2293489575544505e-12,0.11084090195821288,False
display,8.6,posterior,0.021315627661507554,2.897985516709938e-15,0.006654585638605062,False
display,8.6,prior,0.6398102512917779,6.39889257070001e-13,0.10847068188005125,False
display,8.8,posterior,0.019490844495496706,1.330471104312803e-15,0.006357509523950696,False
display,8.8,prior,0.6331998047694991,3.330694843112762e-13,0.106197154002961,False
display,9.0,posterior,0.017822276962274442,6.10822018695064e-16,0.006081161920182829,True
display,9.0,prior,0.6266576576383737,1.7336652836515956e-13,0.1040146496411479,True
display,9.200000000000001,posterior,0.0162965517859285,2.8042964493380197e-16,0.005823710321562905,False
display,9.200000000000001,prior,0.6201831042161414,9.023936720968132e-14,0.10191792992424076,False
display,9.4,posterior,0.01490144054743952,1.2874582698534106e-16,0.005583514902845372,False
display,9.4,prior,0.6137754461118891,4.697071907484367e-14,0.09990214563063668,False
display,9.600000000000001,posterior,0.013625761675967725,5.910747420443037e-17,0.005359105219161333,False
display,9.600000000000001,prior,0.6074339921507134,2.4448867890343258e-14,0.09796280149603252,False
display,9.8,posterior,0.012459290830454625,2.71363631476852e-17,0.005149160072216945,False
display,9.8,prior,0.601158058299162,1.2725963536877287e-14,0.09609572442007122,False
display,10.0,posterior,0.011392678953262436,1.2458360240892137e-17,0.004952490067484789,True
display,10.0,prior,0.5949469675914437,6.624040350967102e-15,0.0942970350779699,True
display,10.200000000000001,posterior,0.010417377339064782,5.719658872569387e-18,0.004768022464894333,False
display,10.200000000000001,prior,0.5888000500564026,3.447907741920449e-15,0.09256312251443478,False
display,10.4,posterior,0.009525569118427873,2.6259071868872734e-18,0.004594787989588037,False
display,10.4,prior,0.5827166426452459,1.794686825284022e-15,0.09089062135647247,False
display,10.600000000000001,posterior,0.008710106606934219,1.2055594089682517e-18,0.004431909322214384,False
display,10.600000000000001,prior,0.5766960891600192,9.341617526652844e-16,0.08927639133179775,False
display,10.8,posterior,0.007964454017712522,5.534748140118632e-19,0.004278591032061701,False
display,10.8,prior,0.5707377401828201,4.862457931630002e-16,0.08771749882197431,False
display,11.0,posterior,0.007282635078223833,2.5410143056151144e-19,0.004134110752765606,True
display,11.0,prior,0.5648409530057428,2.530987486515814e-16,0.08621120021548768,True
display,11.200000000000001,posterior,0.006659185131461298,1.1665849199705266e-19,0.003997811430690145,False
display,11.200000000000001,prior,0.5590050915615489,1.3174207617638569e-16,0.08475492685668007,False
display,11.4,posterior,0.006089107337662423,5.35581549306912e-20,0.0038690945014701254,False
display,11.4,prior,0.5532295263550512,6.857398240160756e-17,0.08334627141274006,False
display,11.600000000000001,posterior,0.005567832625497717,2.4588659745452357e-20,0.0037474138714862454,False
display,11.600000000000001,prior,0.5475136343952092,3.5693949196434806e-17,0.08198297550344304,False
display,11.8,posterior,0.005091183071751263,1.1288704591131168e-20,0.0036322705989371862,False
display,11.8,prior,0.5418567991279247,1.857933606619356e-17,0.08066291845767454,False
search,0.0,posterior,1.0,1.0,1.0,True
search,0.0,prior,1.0,1.0,1.0,True
search,0.2,posterior,0.9652732701774899,0.5365216646533171,0.7908335067265622,False
search,0.2,prior,0.9906453654935058,0.5401322714456922,0.8266716115863387,False
search,0.4,posterior,0.9317524872556106,0.2878555087329042,0.6430532394112535,False
search,0.4,prior,0.9813782402043375,0.2917433059151183,0.7044486312754455,False
search,0.6000000000000001,posterior,0.8993957725633901,0.15444072969318623,0.5340391215981178,False
search,0.6000000000000001,prior,0.9721978055151795,0.15758044351101883,0.6133951551652875,False
search,0.8,posterior,0.8681627017432442,0.08286080781741084,0.4510313279180702,False
search,0.8,prior,0.9631032504665906,0.08511466192124624,0.5428751925104295,False
search,1.0,posterior,0.8380142542472382,0.04445662600432472,0.3862622126079172,True
search,1.0,prior,0.9540937716853659,0.045973447959911956,0.4866656819941904,True
search,1.2000000000000002,posterior,0.808912764587188,0.023851947989396566,0.33472409321990015,False
search,1.2000000000000002,prior,0.9451685733135717,0.024831926246679237,0.44085244199892126,False
search,1.4000000000000001,posterior,0.7808218752776932,0.012797090058705822,0.2930435254886943,False
search,1.4000000000000001,prior,0.9363268669382416,0.013412643284883617,0.40283474273588843,False
search,1.6,posterior,0.7537064914133115,0.006865918074576484,0.25886806618753483,False
search,1.6,prior,0.9275678715217323,0.007244676005259185,0.3708109104340814,False
search,1.8,posterior,0.7275327368231279,0.0036837150288737035,0.23051085917969982,False
search,1.8,prior,0.9188908133327295,0.003913129193120764,0.34349149492653935,False
search,2.0,posterior,0.7022679117479381,0.0019763936639887753,0.20673410866544786,True
search,2.0,prior,0.9102949258779001,0.0021136351726174724,0.31992907983446,True
search,2.2,posterior,0.6778804519871722,0.0010603784623016664,0.18661169771167188,False
search,2.2,prior,0.9017794498341831,0.0011416592169809666,0.2994121790701196,False
search,2.4000000000000004,posterior,0.654339889464518,0.0005689162794991129,0.1694390475440315,False
search,2.4000000000000004,prior,0.8933436329817148,0.000616656854003586,0.2813964277242078,False
search,2.6,posterior,0.631616814162978,0.0003052360624574548,0.1546722820229263,False
search,2.6,prior,0.8849867301373803,0.00033308206726917824,0.2654585129304995,False
search,2.8000000000000003,posterior,0.6096828373818023,0.00016376584930962202,0.14188617058099187,False
search,2.8000000000000003,prior,0.8767080030889876,0.00017991175894984207,0.2512645052654331,False
search,3.0,posterior,0.5885105562693945,8.786397746814543e-05,0.13074444193980464,True
search,3.0,prior,0.8685067205300564,9.717811132679075e-05,0.23854759741417952,True
search,3.2,posterior,0.5680735195878789,4.714095697914746e-05,0.1209784447657306,False
search,3.2,prior,0.8603821579952191,5.249016794699839e-05,0.22709214992245655,False
search,3.4000000000000004,posterior,0.5483461946665569,2.5292161601455017e-05,0.11237155939605313,False
search,3.4000000000000004,prior,0.8523335977962226,2.8352285328301546e-05,0.2167220602335998,False
search,3.6,posterior,0.5293039355029675,1.3569802269048315e-05,0.10474764605048033,False
search,3.6,prior,0.8443603289585326,1.5314357343293928e-05,0.20729215282123306,False
search,3.8000000000000003,posterior,0.5109229519716979,7.2804983672924175e-06,0.097962373212075,False
search,3.8000000000000003,prior,0.8364616471585278,8.271991447938367e-06,0.198681716749542,False
search,4.0,posterior,0.49318028010247605,3.906148197140153e-06,0.09189663175421955,True
search,4.0,prior,0.8286368546612838,4.468090572572018e-06,0.19078959320545774,True
search,4.2,posterior,0.476053753390412,2.0957348795239133e-06,0.0864514798512483,False
search,4.2,prior,0.8208852602589376,2.41342855958856e-06,0.18353039746274538,False
search,4.4,posterior,0.45952197510254505,1.1244081496563618e-06,0.08154422510896418,False
search,4.4,prior,0.8132061792096299,1.3036094874710542e-06,0.1768315818315473,False
search,4.6000000000000005,posterior,0.44356429154609794,6.032698847227124e-07,0.07710536096420725,False
search,4.6000000000000005,prior,0.8055989331770171,7.041434756470585e-07,0.17063112947547246,False
search,4.800000000000001,posterior,0.4281607662650407,3.2366767256905157e-07,0.07307615136826238,False
search,4.800000000000001,prior,0.7980628501703508,3.8034296344138165e-07,0.16487572671396156,False
search,5.0,posterior,0.41329215513272743,1.7365489183938146e-07,0.06940671206953218,True
search,5.0,prior,0.7905972644851162,2.0544245144617526e-07,0.15951930198389214,True
search,5.2,posterior,0.39893988230948724,9.316970848987014e-08,0.06605447561130114,False
search,5.2,prior,0.7832015166442272,1.1096999454616352e-07,0.1545218484852234,False
search,5.4,posterior,0.3850860170351336,4.998762110930433e-08,0.06298295521196436,False
search,5.4,prior,0.7758749533397707,5.994065869797236e-08,0.14984846830148685,False
search,5.6000000000000005,posterior,0.3717132512273963,2.6819471771815927e-08,0.06016074319647538,False
search,5.6000000000000005,prior,0.7686169273752963,3.237710585520424e-08,0.1454685908975488,False
search,5.800000000000001,posterior,0.3588048778582902,1.4389244370603355e-08,0.05756069478248542,False
search,5.800000000000001,prior,0.7614267976086457,1.7488602380406243e-08,0.14135533000798875,False
search,6.0,posterior,0.34634477008140463,7.720150635742098e-09,0.05515925930247624,True
search,6.0,prior,0.754303928895317,9.446539483099182e-09,0.1374849511788284,True
search,6.2,posterior,0.3343173610840365,4.142033226071121e-09,0.05293592942060035,False
search,6.2,prior,0.7472476920323585,5.102593168560775e-09,0.1338364284070375,False
search,6.4,posterior,0.3227076246389958,2.2222934185964202e-09,0.05087278532746555,False
search,6.4,prior,0.7402574637027877,2.756193463405963e-09,0.13039107299533856,False
search,6.6000000000000005,posterior,0.31150105633178615,1.1923101459691396e-09,0.048954115802188274,False
search,6.6000000000000005,prior,0.7333326264205304,1.4887747919291008e-09,0.12713222130211888,False
search,6.800000000000001,posterior,0.3006836554397054,6.397010990522077e-10,0.04716610180453968,False
search,6.800000000000001,prior,0.7264725684758746,8.041718474816093e-10,0.12404497080345325,False
search,7.0,posterior,0.2902419074402291,3.4321398188689115e-10,0.045496551182028895,True
search,7.0,prior,0.7196766838814337,4.3437945012552376e-10,0.12111595600343401,True
search,7.2,posterior,0.28016276712682253,1.841420037330161e-10,0.04393467535388216,False
search,7.2,prior,0.7129443723186178,2.346336096074464e-10,0.11833315738158405,False
search,7.4,posterior,0.2704336423110877,9.879632156869437e-11,0.04247090061911121,False
search,7.4,prior,0.7062750390846029,1.2673941971177292e-10,0.11568573786371343,False
search,7.6000000000000005,posterior,0.26104237809088277,5.3006448041573275e-11,0.04109670814344602,False
search,7.6000000000000005,prior,0.6996680950397975,6.845950362081038e-11,0.11316390232808281,False
search,7.800000000000001,posterior,0.2519772416647612,2.8439152427314902e-11,0.039804497795720865,False
search,7.800000000000001,prior,0.6931229565558015,3.697909801049747e-11,0.11075877647425454,False
search,8.0,posterior,0.2432269076737573,1.5258245997595783e-11,0.038587471893362264,True
search,8.0,prior,0.6866390454638495,1.9974660890490007e-11,0.108462302034369,True
search,8.200000000000001,posterior,0.23478044405220458,8.186393071263535e-12,0.0374395356284647,False
search,8.200000000000001,prior,0.6802157890037389,1.0789542925009142e-11,0.10626714583135133,False
search,8.4,posterior,0.2266272983699123,4.3921846750094494e-12,0.03635521151852997,False
search,8.4,prior,0.6738526197732344,5.828102850477476e-12,0.10416662061293444,False
search,8.6,posterior,0.2187572846486334,2.3565063189645747e-12,0.03532956568856404,False
search,8.6,prior,0.667548975677946,3.148124453233488e-12,0.10215461593531547,False
search,8.8,posterior,0.21116057063635627,1.2643189363127416e-12,0.03435814416657658,False
search,8.8,prior,0.6613042998816764,1.7005018190808112e-12,0.10022553765196648,False
search,9.0,posterior,0.20382766552351964,6.783357314128534e-13,0.033436917680302894,True
search,9.0,prior,0.6551180407572316,9.185500577946247e-13,0.09837425479423444,True
search,9.200000000000001,posterior,0.19674940808580454,3.63942491023563e-13,0.032562233693030795,False
search,9.200000000000001,prior,0.6489896518376935,4.9616836868794e-13,0.09659605282079625,False
search,9.4,posterior,0.18991695523869023,1.9526340128281838e-13,0.031730774621675534,False
search,9.4,prior,0.6429185917681469,2.680129838064058e-13,0.09488659237059309,False
search,9.600000000000001,posterior,0.18332177098947328,1.0476324793358764e-13,0.03093952134933187,False
search,9.600000000000001,prior,0.6369043242578583,1.4477151041405846e-13,0.09324187278473779,False
search,9.8,posterior,0.17695561577294933,5.620786326803094e-14,0.030185721284299007,False
search,9.8,prior,0.6309463180329027,7.820074425473135e-14,0.0916581997719984,False
search,10.0,posterior,0.17081053615743197,3.015679718675062e-14,0.029466860333484432,True
search,10.0,prior,0.6250440467892328,4.224148465542879e-14,0.09013215668375392,True
search,10.200000000000001,posterior,0.1648788549082496,1.617980831023768e-14,0.028780638254527504,False
search,10.200000000000001,prior,0.6191969891461876,2.2817495071267263e-14,0.08866057894096122,False
search,10.4,posterior,0.1591531613963055,8.680835894924655e-15,0.02812494693145938,False
search,10.4,prior,0.6134046286004365,1.2325293171871916e-14,0.08724053122023026,False
search,10.600000000000001,posterior,0.15362630233971813,4.657466480488326e-15,0.02749785118607411,False
search,10.600000000000001,prior,0.6076664534803524,6.657743357457883e-15,0.08586928706064739,False
search,10.8,posterior,0.1482913728669752,2.498837110988339e-15,0.026897571793726496,False
search,10.8,prior,0.601981956900814,3.596311798819329e-15,0.08454431059921316,False
search,11.0,posterior,0.14314170789043584,1.3406832199740932e-15,0.026322470419863065,True
search,11.0,prior,0.5963506367184287,1.9426211796461507e-15,0.08326324018204195,True
search,11.200000000000001,posterior,0.13817087377940415,7.193072171567367e-16,0.02577103623375971,False
search,11.200000000000001,prior,0.5907719954871763,1.0493476444344122e-15,0.08202387363195279,False
search,11.4,posterior,0.13337266032237016,3.8592479243851376e-16,0.0252418739899274,False
search,11.4,prior,0.5852455404144662,5.668278144198835e-16,0.08082415498168621,False
search,11.600000000000001,posterior,0.12874107296837672,2.070574962012063e-16,0.024733693396480575,False
search,11.600000000000001,prior,0.5797707833176063,3.061846399911279e-16,0.07966216250648891,False
search,11.8,posterior,0.12427032533781941,1.1109109673385925e-16,0.024245299614282633,False
search,11.8,prior,0.5743472405806795,1.6539262143562635e-16,0.07853609791085543,False
social,0.0,posterior,1.0,1.0,1.0,True
social,0.0,prior,1.0,1.0,1.0,True
social,0.2,posterior,0.9043567431444741,0.6608336737133196,0.8017983591380877,False
social,0.2,prior,0.9895998057814203,0.5267554215662461,0.8267785993208795,False
social,0.4,posterior,0.8178611198648058,0.4367011592309695,0.6490019772926073,False
social,0.4,prior,0.9793077756026293,0.2774714732722123,0.7048495423420804,False
social,0.6000000000000001,posterior,0.7396382205032841,0.28858685107795196,0.5295981821413482,False
social,0.6000000000000001,prior,0.9691227845366053,0.14615981228719305,0.6136811022553761,False
social,0.8,posterior,0.6688968146385547,0.19070792851179358,0.43524578947688786,False
social,0.8,prior,0.9590437193557867,0.07699063871081388,0.5428275247365846,False
social,1.0,posterior,0.6049213477274528,0.12602623820500955,0.35998453984791534,True
social,1.0,prior,0.9490694784103946,0.04055535215615089,0.4862140702549165,True
social,1.2000000000000002,posterior,0.5470647032144905,0.08328239618004189,0.2994595638689488,False
social,1.2000000000000002,prior,0.9391989715080215,0.02136282774008798,0.44000367852041194,False
social,1.4000000000000001,posterior,0.4947416568971343,0.055035823081800855,0.2504322318727942,False
social,1.4000000000000001,prior,0.9294311197944728,0.011253033363038826,0.4016332686228987,False
social,1.6,posterior,0.4474229573372286,0.03636953382966486,0.21045909519912387,False
social,1.6,prior,0.9197648556358472,0.005927625798934672,0.36931800034055406,False
social,1.8,posterior,0.4046299724414387,0.02403421920236418,0.17767427875877018,False
social,1.8,prior,0.9101991225018431,0.0031224267343593947,0.3417735390055087,False
social,2.0,posterior,0.36592984806042933,0.015882626238337673,0.15063813908689808,True
social,2.0,prior,0.9007328748502795,0.0016447656861180665,0.3180507469784096,True
social,2.2,posterior,0.33093112963560906,0.010495777818315823,0.12822978910746524,False
social,2.2,prior,0.891365078012817,0.0008663953627599689,0.29743255213225167,False
social,2.4000000000000004,posterior,0.2992798026060394,0.006935966010455479,0.10956945290341955,False
social,2.4000000000000004,prior,0.8820947080818677,0.00045638199473511774,0.2793670659350415,False
social,2.6,posterior,0.2706557115238964,0.004583521770423437,0.09396155682498288,False
social,2.6,prior,0.872920751798682,0.00024040372083724995,0.26342276571805223,False
social,2.8000000000000003,posterior,0.24476932165754695,0.0030289468690265537,0.08085250092924608,False
social,2.8000000000000003,prior,0.8638422064425975,0.00012663512018729875,0.24925760883747494,False
social,3.0,posterior,0.22135879032559017,0.0020016310394525643,0.06979898443967435,True
social,3.0,prior,0.8548580797214418,6.670639124581123e-05,0.23659722809037873,True
social,3.2,posterior,0.20018731833816794,0.0013227458673755674,0.06044401949001135,False
social,3.2,prior,0.8459673896630736,3.513832234199517e-05,0.22521921315030685,False
social,3.4000000000000004,posterior,0.18104075475516124,0.0008741154859509423,0.052498610419861425,False
social,3.4000000000000004,prior,0.8371691645080529,1.8509508826509476e-05,0.21494157099310457,False
social,3.6,posterior,0.16372543073320514,0.000577645281235056,0.045727650893981585,False
social,3.6,prior,0.8284624426034262,9.750099793425717e-06,0.2056141177245001,False
social,3.8000000000000003,posterior,0.1480662005507122,0.0003817276864980586,0.03993898998059443,False
social,3.8000000000000003,prior,0.8198462722976179,5.135982328547749e-06,0.19711196572354053,False
social,4.0,posterior,0.13390466999571443,0.00025225867203001144,0.034974899052593204,True
social,4.0,prior,0.8113197118364132,2.705442283289767e-06,0.1893305336534914,True
social,4.2,posterior,0.12109759419652394,0.0001667011380298685,0.03070537148787857,False
social,4.2,prior,0.8028818292600245,1.4251261770242464e-06,0.18218167984161537,False
social,4.4,posterior,0.1095154286891431,0.00011016180388049217,0.02702283141162038,False
social,4.4,prior,0.7945317023012265,7.507038650991832e-07,0.17559067542647083,False
social,4.6000000000000005,posterior,0.09904101906535422,7.279868383368163e-05,0.0238379327899873,False
social,4.6000000000000005,prior,0.7862684182845526,3.9544334934446604e-07,0.16949381283796464,False
social,4.800000000000001,posterior,0.08956841594717577,4.810785916033731e-05,0.021076207411877067,False
social,4.800000000000001,prior,0.7780910740265382,2.0830523681312113e-07,0.1638365001938928,False
social,5.0,posterior,0.08100180330105801,3.179131913920844e-05,0.01867537754084973,True
social,5.0,prior,0.7699987757370018,1.0972772831233257e-07,0.1585717310343633,True
social,5.2,posterior,0.07325452925163108,2.100879199674178e-05,0.016583191785990853,False
social,5.2,prior,0.7619906389213539,5.78006702317221e-08,0.15365884662175108,False
social,5.4,posterior,0.06624822959161114,1.3883329408926952e-05,0.014755674922295644,False
social,5.4,prior,0.7540657882839201,3.044736026191495e-08,0.14906252820002105,False
social,5.6000000000000005,posterior,0.05991203512209759,9.174579954965727e-06,0.013155706772290493,False
social,5.6000000000000005,prior,0.7462233576322713,1.6038609072080876e-08,0.1447519714055817,False
social,5.800000000000001,posterior,0.05418185480544721,6.062877115953541e-06,0.011751863849177936,False
social,5.800000000000001,prior,0.7384624897825479,8.448586235352773e-09,0.14070020599889393,False
social,6.0,posterior,0.04899972747976043,4.006557284654527e-06,0.010517471718598048,True
social,6.0,prior,0.7307823364657685,4.4504268084910625e-09,0.13688353230987813,True
social,6.2,posterior,0.04431323557752122,2.6476706528161047e-06,0.009429827032080002,False
social,6.2,prior,0.7231820582351144,2.3443344315992098e-09,0.13328105200815496,False
social,6.4,posterior,0.040074974918109615,1.7496717560153198e-06,0.008469556711278664,False
social,6.4,prior,0.7156608243741766,1.2349169443225151e-09,0.12987427555081224,False
social,6.6000000000000005,posterior,0.03624207521109684,1.156243263363006e-06,0.007620088406206789,False
social,6.6000000000000005,prior,0.708217812806158,6.505133482099883e-10,0.12664679230508316,False
social,6.800000000000001,posterior,0.032775766420177085,7.640853343149096e-07,0.006867211552962972,False
social,6.800000000000001,prior,0.70085221000402,3.4266910775274894e-10,0.12358399216572326,False
social,7.0,posterior,0.02964098660147393,5.049338976153879e-07,0.006198712448269647,True
social,7.0,prior,0.6935632109015633,1.8050696843467275e-10,0.12067282968779046,True
social,7.2,posterior,0.02680602724947575,3.3367771634486526e-07,0.0056040699904030405,False
social,7.2,prior,0.686350018805433,9.508527513812227e-11,0.11790162348311313,False
social,7.4,posterior,0.024242212563247323,2.205057386993563e-07,0.005074201299884501,False
social,7.4,prior,0.6792118453080404,5.008790165115714e-11,0.11525988499317864,False
social,7.6000000000000005,posterior,0.02192360938867088,1.4571779904212442e-07,0.004601248474853435,False
social,7.6000000000000005,prior,0.6721479102013884,2.6384731744044445e-11,0.11273817183515081,False
social,7.800000000000001,posterior,0.01982676490276049,9.629535171293922e-08,0.004178399367845979,False
social,7.800000000000001,prior,0.6651574413917949,1.389865585602633e-11,0.11032796178366039,False
social,8.0,posterior,0.017930469386706747,6.3635294591012e-08,0.003799736579695779,True
social,8.0,prior,0.6582396748155019,7.321384113150507e-12,0.10802154414641507,True
social,8.200000000000001,posterior,0.016215541688083278,4.2052402114054886e-08,0.003460109919942047,False
social,8.200000000000001,prior,0.6513938543551628,3.8566822147349295e-12,0.1058119258529286,False
social,8.4,posterior,0.014664635202149312,2.7789681709111853e-08,0.0031550284340928145,False
social,8.4,prior,0.6446192317571985,2.0315840205714204e-12,0.10369275003080705,False
social,8.6,posterior,0.013262062409734366,1.8364383393960455e-08,0.0028805687875394165,False
social,8.6,prior,0.6379150665500122,1.0701779315084604e-12,0.10165822521479287,False
social,8.8,posterior,0.011993636196893052,1.213582048641675e-08,0.0026332973562260393,False
social,8.8,prior,0.6312806259630557,5.637381973859249e-13,0.09970306363710493,False
social,9.0,posterior,0.01084652635126632,8.0197706934783e-09,0.002410203830885657,True
social,9.0,prior,0.6247151848467366,2.9696085271216086e-13,0.09782242729680875,True
social,9.200000000000001,posterior,0.009809129783599123,5.299742540874366e-09,0.0022086445149830645,False
social,9.200000000000001,prior,0.6182180255931594,1.564304186226739e-13,0.09601188071147687,False
