channel,time_units,distribution,ci_hi,ci_lo,mean,is_int_time_unit
display,5.4,posterior,0.22120239829183147,4.706499613026242e-10,0.03387963488807638,False
display,5.4,prior,0.7554714225237434,2.204335938014351e-08,0.16392095048987113,False
display,5.6000000000000005,posterior,0.2091812665463337,2.124431055483571e-10,0.032252561471804046,False
display,5.6000000000000005,prior,0.7476659586869748,1.1473646334108158e-08,0.15891285589148488,False
display,5.800000000000001,posterior,0.1978134170934945,9.589308104341484e-11,0.030759991160370717,False
display,5.800000000000001,prior,0.7399411414029694,5.9720790343687655e-09,0.15419207851088687,False
display,6.0,posterior,0.18706334763891835,4.3284451769351455e-11,0.029386754191439737,True
display,6.0,prior,0.732296137414257,3.1084940618124828e-09,0.14973480089497113,True
display,6.2,posterior,0.17689748524238644,1.9537841715548807e-11,0.028119788362199857,False
display,6.2,prior,0.724730122072886,1.6179866868333949e-09,0.14551978954769298,False
display,6.4,posterior,0.1672840814680821,8.819039132450526e-12,0.026947797552063755,False
display,6.4,prior,0.7172422792514644,8.421709370463332e-10,0.1415280496510667,False
display,6.6000000000000005,posterior,0.15819311323282353,3.9807597697688076e-12,0.02586097274303161,False
display,6.6000000000000005,prior,0.7098318012551217,4.3835499430548056e-10,0.1377425340687688,False
display,6.800000000000001,posterior,0.14959618904264949,1.796845294768455e-12,0.0248507628694039,False
display,6.800000000000001,prior,0.7024978887343797,2.2816659895997023e-10,0.13414789691685583,False
display,7.0,posterior,0.14146646032493013,8.110645523169791e-13,0.0239096856345758,True
display,7.0,prior,0.6952397505989237,1.187622940690233e-10,0.13073028392203298,True
display,7.2,posterior,0.1337785375790892,3.661003737154572e-13,0.023031170566388693,False
display,7.2,prior,0.6880566039322646,6.181665268823886e-11,0.12747715330094228,False
display,7.4,posterior,0.12650841108407337,1.6525132127156173e-13,0.022209428216730148,False
display,7.4,prior,0.6809476739072828,3.2176054380047146e-11,0.12437712208418349,False
display,7.6000000000000005,posterior,0.11963337591493328,7.459156618217205e-14,0.021439340671254616,False
display,7.6000000000000005,prior,0.6739121937026453,1.674790481085942e-11,0.121419833750913,False
display,7.800000000000001,posterior,0.11313196103434094,3.3669334206823404e-14,0.020716369513144952,False
display,7.800000000000001,prior,0.666949404420085,8.717432090107727e-12,0.11859584378999435,False
display,8.0,posterior,0.1069838622375926,1.5197751816123492e-14,0.02003647814858116,True
display,8.0,prior,0.6600585550025366,4.537504330785536e-12,0.1158965204042691,True
display,8.200000000000001,posterior,0.10116987874168137,6.860001088857896e-15,0.019396066001467458,False
display,8.200000000000001,prior,0.6532389021531169,2.3618152434242972e-12,0.1133139580579477,False
display,8.4,posterior,0.09567185322040492,3.096485411261931e-15,0.018791912558766135,False
display,8.4,prior,0.6464897102549428,1.2293489575544505e-12,0.11084090195821288,False
display,8.6,posterior,0.09047261509823429,1.3976998185931635e-15,0.018221129623978347,False
display,8.6,prior,0.6398102512917779,6.39889257070001e-13,0.10847068188005125,False
display,8.8,posterior,0.08555592692584914,6.308974853199325e-16,0.017681120436512744,False
display,8.8,prior,0.6331998047694991,3.330694843112762e-13,0.106197154002961,False
display,9.0,posterior,0.08090643366986745,2.8477620676577807e-16,0.01716954455539475,True
display,9.0,prior,0.6266576576383737,1.7336652836515956e-13,0.1040146496411479,True
display,9.200000000000001,posterior,0.07650961475839857,1.2854305650787957e-16,0.016684287599669518,False
display,9.200000000000001,prior,0.6201831042161414,9.023936720968132e-14,0.10191792992424076,False
display,9.4,posterior,0.07235173873265709,5.802211571190872e-17,0.016223435094730135,False
display,9.4,prior,0.6137754461118891,4.697071907484367e-14,0.09990214563063668,False
display,9.600000000000001,posterior,0.0684198203630112,2.6190181985440778e-17,0.01578524980126268,False
display,9.600000000000001,prior,0.6074339921507134,2.4448867890343258e-14,0.09796280149603252,False
display,9.8,posterior,0.06470158009553817,1.1821796753320095e-17,0.015368152007476142,False
display,9.8,prior,0.601158058299162,1.2725963536877287e-14,0.09609572442007122,False
display,10.0,posterior,0.061185405702435795,5.3361555102096315e-18,0.014970702350433148,True
display,10.0,prior,0.5949469675914437,6.624040350967102e-15,0.0942970350779699,True
display,10.200000000000001,posterior,0.057860316016523014,2.4086488145916317e-18,0.01459158680228584,False
display,10.200000000000001,prior,0.5888000500564026,3.447907741920449e-15,0.09256312251443478,False
display,10.4,posterior,0.0547159266365708,1.0872226880026803e-18,0.014229603514955304,False
display,10.4,prior,0.5827166426452459,1.794686825284022e-15,0.09089062135647247,False
display,10.600000000000001,posterior,0.051742417496359105,4.907536590756712e-19,0.013883651264581643,False
display,10.600000000000001,prior,0.5766960891600192,9.341617526652844e-16,0.08927639133179775,False
display,10.8,posterior,0.048930502196177436,2.2151778646098728e-19,0.013552719276760656,False
display,10.8,prior,0.5707377401828201,4.862457931630002e-16,0.08771749882197431,False
display,11.0,posterior,0.04627139900098904,9.998933418545202e-20,0.013235878246649268,True
display,11.0,prior,0.5648409530057428,2.530987486515814e-16,0.08621120021548768,True
display,11.200000000000001,posterior,0.043756803414685436,4.513347437094389e-20,0.012932272395656967,False
display,11.200000000000001,prior,0.5590050915615489,1.3174207617638569e-16,0.08475492685668007,False
display,11.4,posterior,0.041378862244779185,2.03724787667649e-20,0.01264111242960428,False
display,11.4,prior,0.5532295263550512,6.857398240160756e-17,0.08334627141274006,False
display,11.600000000000001,posterior,0.039130149076537515,9.195788999837896e-21,0.01236166928270243,False
display,11.600000000000001,prior,0.5475136343952092,3.5693949196434806e-17,0.08198297550344304,False
display,11.8,posterior,0.03700364107996208,4.150822271729027e-21,0.012093268548123792,False
display,11.8,prior,0.5418567991279247,1.857933606619356e-17,0.08066291845767454,False
search,0.0,posterior,1.0,1.0,1.0,True
search,0.0,prior,1.0,1.0,1.0,True
search,0.2,posterior,0.9741523411322961,0.5296443542758834,0.7919308960003423,False
search,0.2,prior,0.9906453654935058,0.5401322714456922,0.8266716115863387,False
search,0.4,posterior,0.9489727837376224,0.280523369120068,0.6466749272586979,False
search,0.4,prior,0.9813782402043375,0.2917433059151183,0.7044486312754455,False
search,0.6000000000000001,posterior,0.9244440589568038,0.14857785881840976,0.5406059871322065,False
search,0.6000000000000001,prior,0.9721978055151795,0.15758044351101883,0.6133951551652875,False
search,0.8,posterior,0.9005493442902541,0.07869361450794418,0.4604439457539789,False
search,0.8,prior,0.9631032504665906,0.08511466192124624,0.5428751925104295,False
search,1.0,posterior,0.877272252060626,0.041679762861462,0.3981928071386288,True
search,1.0,prior,0.9540937716853659,0.045973447959911956,0.4866656819941904,True
search,1.2000000000000002,posterior,0.854596818173673,0.022075539783353568,0.3487692219457548,False
search,1.2000000000000002,prior,0.9451685733135717,0.024831926246679237,0.44085244199892126,False
search,1.4000000000000001,posterior,0.8325074911696185,0.01169224128238264,0.3087987692966985,False
search,1.4000000000000001,prior,0.9363268669382416,0.013412643284883617,0.40283474273588843,False
search,1.6,posterior,0.8109891215575205,0.006192764289063996,0.27596178652656794,False
search,1.6,prior,0.9275678715217323,0.007244676005259185,0.3708109104340814,False
search,1.8,posterior,0.7900269514253172,0.0032799836114363046,0.24861701465064875,False
search,1.8,prior,0.9188908133327295,0.003913129193120764,0.34349149492653935,False
search,2.0,posterior,0.7696066043184304,0.0017372372728305214,0.22557462355508998,True
search,2.0,prior,0.9102949258779001,0.0021136351726174724,0.31992907983446,True
search,2.2,posterior,0.7497140753799817,0.0009201252390972865,0.20595386452230827,False
search,2.2,prior,0.9017794498341831,0.0011416592169809666,0.2994121790701196,False
search,2.4000000000000004,posterior,0.7303357217458623,0.00048734339814405234,0.18909082093907195,False
search,2.4000000000000004,prior,0.8933436329817148,0.000616656854003586,0.2813964277242078,False
search,2.6,posterior,0.7114582531880663,0.0002581211363016444,0.1744769364430037,False
search,2.6,prior,0.8849867301373803,0.00033308206726917824,0.2654585129304995,False
search,2.8000000000000003,posterior,0.693068722999874,0.000136713809677168,0.16171705597437214,False
search,2.8000000000000003,prior,0.8767080030889876,0.00017991175894984207,0.2512645052654331,False
search,3.0,posterior,0.6751545191166294,7.24104985691443e-05,0.15050017735821639,True
search,3.0,prior,0.8685067205300564,9.717811132679075e-05,0.23854759741417952,True
search,3.2,posterior,0.657703355466027,3.8352265538911593e-05,0.1405786796658482,False
search,3.2,prior,0.8603821579952191,5.249016794699839e-05,0.22709214992245655,False
search,3.4000000000000004,posterior,0.6407032635419719,2.031331681085299e-05,0.13175332334441464,False
search,3.4000000000000004,prior,0.8523335977962226,2.8352285328301546e-05,0.2167220602335998,False
search,3.6,posterior,0.6241425841962375,1.0758977304914751e-05,0.12386225367451871,False
search,3.6,prior,0.8443603289585326,1.5314357343293928e-05,0.20729215282123306,False
search,3.8000000000000003,posterior,0.6080099596422874,5.698512048470007e-06,0.11677282761999808,False
search,3.8000000000000003,prior,0.8364616471585278,8.271991447938367e-06,0.198681716749542,False
search,4.0,posterior,0.5922943256657823,3.0182296350964023e-06,0.11037546228995337,True
search,4.0,prior,0.8286368546612838,4.468090572572018e-06,0.19078959320545774,True
search,4.2,posterior,0.5769849040364246,1.5986132734113783e-06,0.10457895111922895,False
search,4.2,prior,0.8208852602589376,2.41342855958856e-06,0.18353039746274538,False
search,4.4,posterior,0.5620711951159414,8.467103655799106e-07,0.09930685930922356,False
search,4.4,prior,0.8132061792096299,1.3036094874710542e-06,0.1768315818315473,False
search,4.6000000000000005,posterior,0.5475429706571321,4.484630471009074e-07,0.09449472229527754,False
search,4.6000000000000005,prior,0.8055989331770171,7.041434756470585e-07,0.17063112947547246,False
search,4.800000000000001,posterior,0.5333902667890444,2.3753016703945178e-07,0.0900878482799446,False
search,4.800000000000001,prior,0.7980628501703508,3.8034296344138165e-07,0.16487572671396156,False
search,5.0,posterior,0.5196033771834678,1.2580885432611106e-07,0.08603957981564833,True
search,5.0,prior,0.7905972644851162,2.0544245144617526e-07,0.15951930198389214,True
search,5.2,posterior,0.5061728463980554,6.663523937627969e-08,0.08230990756197275,False
search,5.2,prior,0.7832015166442272,1.1096999454616352e-07,0.1545218484852234,False
search,5.4,posterior,0.4930894633915119,3.52936875870165e-08,0.07886435663358245,False
search,5.4,prior,0.7758749533397707,5.994065869797236e-08,0.14984846830148685,False
search,5.6000000000000005,posterior,0.48034425520639934,1.8693491762590064e-08,0.07567308569958922,False
search,5.6000000000000005,prior,0.7686169273752963,3.237710585520424e-08,0.1454685908975488,False
search,5.800000000000001,posterior,0.46792848081522553,9.901115861303577e-09,0.07271015343008863,False
search,5.800000000000001,prior,0.7614267976086457,1.7488602380406243e-08,0.14135533000798875,False
search,6.0,posterior,0.4558336251255985,5.244187014679057e-09,0.0699529175423994,True
search,6.0,prior,0.754303928895317,9.446539483099182e-09,0.1374849511788284,True
search,6.2,posterior,0.4440513931403323,2.777617977837824e-09,0.06738153964001821,False
search,6.2,prior,0.7472476920323585,5.102593168560775e-09,0.1338364284070375,False
search,6.4,posterior,0.432573704268502,1.4711846070749458e-09,0.0649785750055564,False
search,6.4,prior,0.7402574637027877,2.756193463405963e-09,0.13039107299533856,False
search,6.6000000000000005,posterior,0.4213926867835429,7.792236820798705e-10,0.06272863103187105,False
search,6.6000000000000005,prior,0.7333326264205304,1.4887747919291008e-09,0.12713222130211888,False
search,6.800000000000001,posterior,0.41050067242459615,4.127218160019207e-10,0.060618081430034776,False
search,6.800000000000001,prior,0.7264725684758746,8.041718474816093e-10,0.12404497080345325,False
search,7.0,posterior,0.3998901911373963,2.1860144034708388e-10,0.05863482601066715,True
search,7.0,prior,0.7196766838814337,4.3437945012552376e-10,0.12111595600343401,True
search,7.2,posterior,0.38955396595109454,1.1578409942030274e-10,0.0567680878945022,False
search,7.2,prior,0.7129443723186178,2.346336096074464e-10,0.11833315738158405,False
search,7.4,posterior,0.37948490798750506,6.132606983292761e-11,0.05500824161429568,False
search,7.4,prior,0.7062750390846029,1.2673941971177292e-10,0.11568573786371343,False
search,7.6000000000000005,posterior,0.3696761115993492,3.248191694718663e-11,0.05334666683090465,False
search,7.6000000000000005,prior,0.6996680950397975,6.845950362081038e-11,0.11316390232808281,False
search,7.800000000000001,posterior,0.3601208496341657,1.7204358193226475e-11,0.051775623381863,False
search,7.800000000000001,prior,0.6931229565558015,3.697909801049747e-11,0.11075877647425454,False
search,8.0,posterior,0.3508125688206376,9.112459375315137e-12,0.050288144171322845,True
search,8.0,prior,0.6866390454638495,1.9974660890490007e-11,0.108462302034369,True
search,8.200000000000001,posterior,0.3417448852741713,4.826508086068528e-12,0.04887794304143964,False
search,8.200000000000001,prior,0.6802157890037389,1.0789542925009142e-11,0.10626714583135133,False
search,8.4,posterior,0.3329115801186467,2.5564115651366625e-12,0.047539335271876,False
search,8.4,prior,0.6738526197732344,5.828102850477476e-12,0.10416662061293444,False
search,8.6,posterior,0.3243065952213338,1.354031633122393e-12,0.04626716876269174,False
search,8.6,prior,0.667548975677946,3.148124453233488e-12,0.10215461593531547,False
search,8.8,posterior,0.3159240290380529,7.171783120283444e-13,0.04505676428699103,False
search,8.8,prior,0.6613042998816764,1.7005018190808112e-12,0.10022553765196648,False
search,9.0,posterior,0.30775813256572665,3.798619418795271e-13,0.043903863469211366,True
search,9.0,prior,0.6551180407572316,9.185500577946247e-13,0.09837425479423444,True
search,9.200000000000001,posterior,0.2998033053995499,2.011984906443636e-13,0.04280458336526655,False
search,9.200000000000001,prior,0.6489896518376935,4.9616836868794e-13,0.09659605282079625,False
search,9.4,posterior,0.2920540918920722,1.0656729681816796e-13,0.041755376701612536,False
search,9.4,prior,0.6429185917681469,2.680129838064058e-13,0.09488659237059309,False
search,9.600000000000001,posterior,0.28450517741155856,5.644473996163915e-14,0.040752996979347755,False
search,9.600000000000001,prior,0.6369043242578583,1.4477151041405846e-13,0.09324187278473779,False
search,9.8,posterior,0.27715138469706385,2.989670307830243e-14,0.03979446777274799,False
search,9.8,prior,0.6309463180329027,7.820074425473135e-14,0.0916581997719984,False
search,10.0,posterior,0.2699876703077191,1.583519491196217e-14,0.03887705565398986,True
search,10.0,prior,0.6250440467892328,4.224148465542879e-14,0.09013215668375392,True
search,10.200000000000001,posterior,0.26300912116379577,8.387331742768986e-15,0.03799824626108674,False
search,10.200000000000001,prior,0.6191969891461876,2.2817495071267263e-14,0.08866057894096122,False
search,10.4,posterior,0.2562109511771756,4.442470164712472e-15,0.03715572309733527,False
search,10.4,prior,0.6134046286004365,1.2325293171871916e-14,0.08724053122023026,False
search,10.600000000000001,posterior,0.24958849796891458,2.3530194055837017e-15,0.036347348710338255,False
search,10.600000000000001,prior,0.6076664534803524,6.657743357457883e-15,0.08586928706064739,False
search,10.8,posterior,0.2431372196716503,1.2463120298854325e-15,0.035571147948943505,False
search,10.8,prior,0.601981956900814,3.596311798819329e-15,0.08454431059921316,False
search,11.0,posterior,0.2368526918146599,6.601283024758158e-16,0.03482529303885246,True
search,11.0,prior,0.5963506367184287,1.9426211796461507e-15,0.08326324018204195,True
search,11.200000000000001,posterior,0.2307306042894313,3.496473219892074e-16,0.034108090253537726,False
search,11.200000000000001,prior,0.5907719954871763,1.0493476444344122e-15,0.08202387363195279,False
search,11.4,posterior,0.22476675839366836,1.8519631679685367e-16,0.03341796798755666,False
search,11.4,prior,0.5852455404144662,5.668278144198835e-16,0.08082415498168621,False
search,11.600000000000001,posterior,0.21895706395170034,9.809226636242944e-17,0.03275346606524884,False
search,11.600000000000001,prior,0.5797707833176063,3.061846399911279e-16,0.07966216250648891,False
search,11.8,posterior,0.21329753650932307,5.195621150053943e-17,0.03211322613989816,False
search,11.8,prior,0.5743472405806795,1.6539262143562635e-16,0.07853609791085543,False
social,0.0,posterior,1.0,1.0,1.0,True
social,0.0,prior,1.0,1.0,1.0,True
social,0.2,posterior,0.9026709579039955,0.6277276302743638,0.7923444557703452,False
social,0.2,prior,0.9895998057814203,0.5267554215662461,0.8267785993208795,False
social,0.4,posterior,0.81481485955799,0.39404197780987554,0.6351640176497454,False
social,0.4,prior,0.9793077756026293,0.2774714732722123,0.7048495423420804,False
social,0.6000000000000001,posterior,0.7355097121652518,0.24735103695922547,0.5142248321453047,False
social,0.6000000000000001,prior,0.9691227845366053,0.14615981228719305,0.6136811022553761,False
social,0.8,posterior,0.6639232596420788,0.15526908027632955,0.419910216490832,False
social,0.8,prior,0.9590437193557867,0.07699063871081388,0.5428275247365846,False
social,1.0,posterior,0.5993042486246405,0.0974666918167473,0.34551915838556546,True
social,1.0,prior,0.9490694784103946,0.04055535215615089,0.4862140702549165,True
social,1.2000000000000002,posterior,0.540974544547597,0.06118253548481397,0.2862658449353538,False
social,1.2000000000000002,prior,0.9391989715080215,0.02136282774008798,0.44000367852041194,False
social,1.4000000000000001,posterior,0.48832201505775313,0.03840596801406358,0.238662855437893,False
social,1.4000000000000001,prior,0.9294311197944728,0.011253033363038826,0.4016332686228987,False
social,1.6,posterior,0.4407941060787024,0.024108487289864172,0.20012594223623495,False
social,1.6,prior,0.9197648556358472,0.005927625798934672,0.36931800034055406,False
social,1.8,posterior,0.3978920431113511,0.015133563595968224,0.1687126655127453,False
social,1.8,prior,0.9101991225018431,0.0031224267343593947,0.3417735390055087,False
social,2.0,posterior,0.3591655969166645,0.009499756013705046,0.1429449512855085,True
social,2.0,prior,0.9007328748502795,0.0016447656861180665,0.3180507469784096,True
social,2.2,posterior,0.3242083586498119,0.005963259330668769,0.12168592921849239,False
social,2.2,prior,0.891365078012817,0.0008663953627599689,0.29743255213225167,False
social,2.4000000000000004,posterior,0.29265347486125665,0.003743302648352931,0.10405281302888354,False
social,2.4000000000000004,prior,0.8820947080818677,0.00045638199473511774,0.2793670659350415,False
social,2.6,posterior,0.2641697976063483,0.0023497745008508415,0.08935425893623866,False
social,2.6,prior,0.872920751798682,0.00024040372083724995,0.26342276571805223,False
social,2.8000000000000003,posterior,0.2384584092612753,0.0014750183790985675,0.07704467572787065,False
social,2.8000000000000003,prior,0.8638422064425975,0.00012663512018729875,0.24925760883747494,False
social,3.0,posterior,0.21524948557554097,0.0009259097917229095,0.06669047620126495,True
social,3.0,prior,0.8548580797214418,6.670639124581123e-05,0.23659722809037873,True
social,3.2,posterior,0.19429946404070245,0.0005812191594062075,0.0579448679929305,False
social,3.2,prior,0.8459673896630736,3.513832234199517e-05,0.22521921315030685,False
social,3.4000000000000004,posterior,0.17538848785921393,0.0003648473256042207,0.050528833010935775,False
social,3.4000000000000004,prior,0.8371691645080529,1.8509508826509476e-05,0.21494157099310457,False
social,3.6,posterior,0.1583180986894616,0.00022902474711354647,0.04421664558667173,False
social,3.6,prior,0.8284624426034262,9.750099793425717e-06,0.2056141177245001,False
social,3.8000000000000003,posterior,0.1429091539538256,0.0001437651617798182,0.03882475515618607,False
social,3.8000000000000003,prior,0.8198462722976179,5.135982328547749e-06,0.19711196572354053,False
social,4.0,posterior,0.1289999468532525,9.024536432008655e-05,0.03420318731315626,True
social,4.0,prior,0.8113197118364132,2.705442283289767e-06,0.1893305336534914,True
social,4.2,posterior,0.11644450935909294,5.66495086879148e-05,0.03022884654771715,False
social,4.2,prior,0.8028818292600245,1.4251261770242464e-06,0.18218167984161537,False
social,4.4,posterior,0.10511108037319432,3.5560461844885095e-05,0.026800266604577797,False
social,4.4,prior,0.7945317023012265,7.507038650991832e-07,0.17559067542647083,False
social,4.6000000000000005,posterior,0.09488072298056906,2.2322284445360424e-05,0.023833470999179537,False
social,4.6000000000000005,prior,0.7862684182845526,3.9544334934446604e-07,0.16949381283796464,False
social,4.800000000000001,posterior,0.08564607628359348,1.4012314717202152e-05,0.021258690741420287,False
social,4.800000000000001,prior,0.7780910740265382,2.0830523681312113e-07,0.1638365001938928,False
social,5.0,posterior,0.07731022871903814,8.795917112091691e-06,0.01901774816835246,True
social,5.0,prior,0.7699987757370018,1.0972772831233257e-07,0.1585717310343633,True
social,5.2,posterior,0.06978570103411544,5.52144020486551e-06,0.017061961463530728,False
social,5.2,prior,0.7619906389213539,5.78006702317221e-08,0.15365884662175108,False
social,5.4,posterior,0.06299352824853217,3.4659605755034355e-06,0.015350458451581407,False
social,5.4,prior,0.7540657882839201,3.044736026191495e-08,0.14906252820002105,False
social,5.6000000000000005,posterior,0.05686243096832851,2.175679218686192e-06,0.013848813775674745,False
social,5.6000000000000005,prior,0.7462233576322713,1.6038609072080876e-08,0.1447519714055817,False
social,5.800000000000001,posterior,0.05132806735497531,1.365733960183746e-06,0.012527942849503988,False
social,5.800000000000001,prior,0.7384624897825479,8.448586235352773e-09,0.14070020599889393,False
social,6.0,posterior,0.04633235789962726,8.573089424118115e-07,0.01136320064428284,True
social,6.0,prior,0.7307823364657685,4.4504268084910625e-09,0.13688353230987813,True
social,6.2,posterior,0.041822875916471915,5.38156510833476e-07,0.01033364459886543,False
social,6.2,prior,0.7231820582351144,2.3443344315992098e-09,0.13328105200815496,False
social,6.4,posterior,0.03775229735879564,3.3781571126240514e-07,0.009421429584728292,False
social,6.4,prior,0.7156608243741766,1.2349169443225151e-09,0.12987427555081224,False
social,6.6000000000000005,posterior,0.034077904183940036,2.1205625590031958e-07,0.008611309548371563,False
social,6.6000000000000005,prior,0.708217812806158,6.505133482099883e-10,0.12664679230508316,False
social,6.800000000000001,posterior,0.030761136055284893,1.331135710012402e-07,0.007890225659674894,False
social,6.800000000000001,prior,0.70085221000402,3.4266910775274894e-10,0.12358399216572326,False
social,7.0,posterior,0.02776718567665907,8.355906648201776e-08,0.007246964865230414,True
social,7.0,prior,0.6935632109015633,1.8050696843467275e-10,0.12067282968779046,True
social,7.2,posterior,0.025064633512475076,5.245233479072785e-08,0.0066718759431211,False
social,7.2,prior,0.686350018805433,9.508527513812227e-11,0.11790162348311313,False
social,7.4,posterior,0.022625118060211412,3.292577982056235e-08,0.006156632678367605,False
social,7.4,prior,0.6792118453080404,5.008790165115714e-11,0.11525988499317864,False
social,7.6000000000000005,posterior,0.02042303821496513,2.0668421741710745e-08,0.00569403577708016,False
social,7.6000000000000005,prior,0.6721479102013884,2.6384731744044445e-11,0.11273817183515081,False
social,7.800000000000001,posterior,0.01843528460258322,1.2974139401444038e-08,0.005277846727412537,False
social,7.800000000000001,prior,0.6651574413917949,1.389865585602633e-11,0.11032796178366039,False
social,8.0,posterior,0.016640997061887878,8.144225781323414e-09,0.004902648085181777,True
social,8.0,prior,0.6582396748155019,7.321384113150507e-12,0.10802154414641507,True
social,8.200000000000001,posterior,0.01502134573092841,5.112355550133172e-09,0.004563725679751746,False
social,8.200000000000001,prior,0.6513938543551628,3.8566822147349295e-12,0.1058119258529286,False
social,8.4,posterior,0.013559333439901965,3.2091668346074466e-09,0.004256969054397203,False
social,8.4,prior,0.6446192317571985,2.0315840205714204e-12,0.10369275003080705,False
social,8.6,posterior,0.0122396173369846,2.0144826922447304e-09,0.003978787116067938,False
social,8.6,prior,0.6379150665500122,1.0701779315084604e-12,0.10165822521479287,False
social,8.8,posterior,0.011048347875151585,1.2645464466324746e-09,0.003726036504472922,False
social,8.8,prior,0.6312806259630557,5.637381973859249e-13,0.09970306363710493,False
social,9.0,posterior,0.009973023470258035,7.937907443170967e-10,0.003495960624988394,True
social,9.0,prior,0.6247151848467366,2.9696085271216086e-13,0.09782242729680875,True
social,9.200000000000001,posterior,0.009002359305110556,4.982843828642944e-10,0.003286137643987293,False
social,9.200000000000001,prior,0.6182180255931594,1.564304186226739e-13,0.09601188071147687,False
